#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00700;1;56;199153,09;3;23,98538;240;2902;46;335;19;4770;7;126
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00710;1;56;209476,13;3;19,95962;200;1784;21;176;13;1925;6;107
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00720;1;53;340945,96;3;23,95995;240;2869;33;394;8;4047;7;101
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00730;1;52;167619,85;3;23,97797;240;2888;36;345;15;5067;4;137
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00740;1;47;155124,75;3;23,98529;240;2824;34;406;12;4464;9;108
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00750;1;46;243638,90;3;23,97053;240;2798;37;422;14;3606;5;120
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00760;1;42;840178,41;3;23,91111;240;2874;7;359;14;2494;2;64
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00770;1;40;147620,48;3;23,98893;240;2820;10;423;7;3035;0;64
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00780;1;38;150068,43;3;23,93542;240;2843;17;392;6;3118;9;57
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00790;1;36;143697,01;3;23,98521;240;2830;11;405;14;3001;2;66
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00800;1;35;145726,41;3;24,00000;220;2901;17;346;15;2859;2;80
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00810;1;33;110504,82;3;23,98535;220;2835;8;434;9;2735;2;61
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00820;1;32;333289,48;3;23,98127;220;2816;13;375;12;2387;2;54
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00830;1;31;144794,11;3;23,97799;220;2875;11;385;21;2402;3;84
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00840;1;31;111376,33;3;23,97722;220;2751;4;405;7;2727;1;55
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00850;1;28;111196,26;3;23,98500;220;2859;6;336;7;2550;0;66
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00860;1;26;217810,42;3;21,94962;200;1775;6;184;11;1234;3;50
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00870;1;26;108538,02;3;23,99508;220;4257;14;610;11;3411;2;81
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00880;1;25;135685,88;3;23,98150;220;2793;5;446;16;2369;2;70
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00890;1;25;327787,53;3;23,93914;220;2653;6;397;11;2010;2;57
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00900;1;23;234866,86;3;23,83348;220;3813;3;670;5;1600;5;45
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00910;1;23;107481,22;3;24,00000;220;4167;13;702;11;3493;0;67
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00921;1;21;103769,62;3;23,99510;220;4347;8;547;10;3023;0;70
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00930;1;21;136500,20;3;23,98541;220;2919;11;360;6;1706;4;52
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00940;1;20;715827,89;3;23,92364;220;2701;4;438;5;1510;5;29
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00950;1;20;411592,34;3;23,96317;220;2859;10;389;7;1676;3;31
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00960;1;19;125947,82;3;23,97468;220;1665;2;229;2;963;1;12
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00970;1;19;205612,41;3;23,97518;220;1725;2;207;4;1077;1;13
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00980;1;19;125056,61;3;23,97455;220;1671;5;210;5;1147;1;16
ADEMICON ADM CONS S.A.                                      ;84911098;202507;00990;1;18;307909,25;3;23,97211;220;1727;0;209;2;746;1;16
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01000;1;18;187397,40;3;23,93743;220;1707;2;209;1;844;1;13
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01010;1;17;102461,46;3;23,99138;220;4309;4;557;11;2666;0;43
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01020;1;16;129504,39;3;23,99260;220;4189;10;669;7;2503;0;40
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01030;1;15;100827,68;3;24,00000;220;4219;1;660;6;2318;0;28
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01040;1;13;102000,05;3;23,99876;220;4105;3;722;2;2107;0;28
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01050;1;12;124207,30;3;24,20000;220;3953;1;887;4;1785;0;34
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01060;1;12;98032,64;3;24,20000;220;4068;1;788;3;1745;0;29
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01070;1;11;98245,46;3;24,19376;220;4037;4;795;2;1645;0;30
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01080;1;11;127239,60;3;24,19502;220;4092;2;761;3;1456;0;32
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01090;1;10;684857,11;3;24,19150;220;2706;0;495;2;589;0;17
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01100;1;10;180795,17;3;24,18151;220;1678;1;279;1;611;0;12
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01110;1;10;96641,14;3;24,20000;220;4049;2;758;3;1523;0;33
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01120;1;7;359120,57;3;24,19704;220;2663;0;440;3;526;0;18
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01180;1;8;179695,94;3;24,19745;220;4004;1;700;5;1021;1;32
ADEMICON ADM CONS S.A.                                      ;84911098;202507;01190;1;8;94424,12;3;24,20000;220;4178;2;658;2;1240;0;32
ADEMICON ADM CONS S.A.                                      ;84911098;202507;06101;1;87;260301,06;4;18,47193;180;731;65;19;8;599;79;103
ADEMICON ADM CONS S.A.                                      ;84911098;202507;06102;1;25;156744,14;4;19,48382;180;257;0;15;3;106;2;22
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12000;1;7;96040,57;3;24,20000;220;4072;1;667;6;1079;0;30
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12001;1;6;95751,11;3;24,20000;220;3922;1;660;5;743;0;27
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12126;1;5;124430,97;3;24,20000;220;2411;1;779;2;243;0;13
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12127;1;5;243186,58;3;24,20000;220;2606;1;696;3;124;0;11
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12128;1;5;93478,52;3;24,20000;220;3647;0;985;6;509;0;22
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12129;1;3;428807,50;3;24,20000;220;2044;0;185;1;28;0;3
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12130;1;4;95384,92;3;24,20000;220;3940;0;1052;5;95;0;17
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12131;1;4;116453,55;3;24,20000;220;4103;1;888;6;61;0;16
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12132;1;4;92553,40;3;24,20000;220;3954;0;1042;5;66;0;17
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12133;1;3;671903,60;3;24,17040;220;1514;0;121;1;11;0;4
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12134;1;2;119778,13;3;24,20000;220;4249;0;749;5;18;0;11
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12135;1;3;92927,32;3;24,20000;220;3993;0;1003;5;44;0;12
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12136;1;2;91401,72;3;24,20000;220;4509;0;487;5;13;0;7
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12137;1;1;261287,93;3;24,20000;220;2700;0;0;2;3;0;2
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12138;1;2;94405,76;3;24,20000;220;4774;0;221;6;14;0;8
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12139;1;1;118911,44;3;24,20000;220;4868;0;0;3;17;0;3
ADEMICON ADM CONS S.A.                                      ;84911098;202507;12140;1;1;91972,82;3;24,20000;220;4706;0;0;4;5;0;4
GLOBO ADM. CONS. LTDA.                                      ;85322204;202507;00123;1;147;219640,47;1;19,00000;180;109;15;3;0;489;75;2
GLOBO ADM. CONS. LTDA.                                      ;85322204;202507;00125;1;128;305816,66;1;19,00000;240;143;21;14;1;811;25;16
GLOBO ADM. CONS. LTDA.                                      ;85322204;202507;00126;1;77;349313,02;1;23,80000;260;361;22;89;2;895;0;25
GLOBO ADM. CONS. LTDA.                                      ;85322204;202507;00127;1;53;216798,49;1;24,00000;300;403;10;197;2;624;0;20
GLOBO ADM. CONS. LTDA.                                      ;85322204;202507;00128;1;14;302553,27;1;24,00000;300;242;2;161;1;69;0;4
SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;87636635;202507;1250;1;179;581128,16;3;24,00461;180;190;27;0;0;945;159;5
SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;87636635;202507;1270;1;156;287511,87;3;22,57862;180;142;16;1;1;850;71;17
SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;87636635;202507;1280;1;125;372796,17;3;21,75908;180;198;37;68;1;959;28;38
SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;87636635;202507;1300;1;95;418406,62;3;21,93836;263;511;26;193;2;1642;20;42
SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;87636635;202507;1310;1;76;211078,10;3;22,01500;244;350;11;39;2;656;7;18
ALPHA ADM CONS LTDA                                         ;90982679;202507;1001;1;91;108431,00;3;24,89950;200;1406;161;1243;12;13675;13;209
ALPHA ADM CONS LTDA                                         ;90982679;202507;1004;1;52;411884,00;3;23,76680;240;624;18;577;4;3330;4;38
ALPHA ADM CONS LTDA                                         ;90982679;202507;A1008;1;20;167022,00;3;21,26660;300;1789;3;335;1;647;1;12
ALPHA ADM CONS LTDA                                         ;90982679;202507;S1005;1;20;190365,00;3;22,92860;300;2294;7;1552;5;2196;1;37
ALPHA ADM CONS LTDA                                         ;90982679;202507;S1007;1;20;432381,00;3;21,41460;300;1482;3;951;0;798;1;9
FARROUPILHA ADM CONS LTDA                                   ;91107581;202507;00717;1;177;220853,63;3;24,99073;180;301;21;0;0;3745;217;15
FARROUPILHA ADM CONS LTDA                                   ;91107581;202507;00718;1;167;217997,24;3;24,76979;280;799;146;30;5;9708;189;216
FARROUPILHA ADM CONS LTDA                                   ;91107581;202507;00720;1;48;142957,58;3;22,95012;240;1052;13;218;2;4892;2;55
FARROUPILHA ADM CONS LTDA                                   ;91107581;202507;00721;1;48;352074,36;3;22,93798;240;427;6;83;1;1971;3;23
RANDON ADM CONSÓRCIOS LTDA.                                 ;91108027;202507;01163;1;152;428069,48;3;18,89444;180;820;80;0;4;938;453;163
RANDON ADM CONSÓRCIOS LTDA.                                 ;91108027;202507;01173;1;141;196414,25;3;21,29111;180;790;99;11;7;1562;307;190
RANDON ADM CONSÓRCIOS LTDA.                                 ;91108027;202507;01183;1;133;401150,73;3;19,82795;180;818;67;15;6;1331;228;218
