#Nome_da_Administradora;CNPJ_da_Administradora;Data_base;Código_do_grupo;Código_do_segmento;Número_da_assembléia_geral_ordinária;Valor_médio_do_bem;Índice_de_correção;Taxa_de_administração;Prazo_do_grupo_em_meses;Quantidade_de_cotas_ativas_em_dia;Quantidade_de_cotas_ativas_contempladas_inadimplentes;Quantidade_de_cotas_ativas_não_contempladas_inadimplentes;Quantidade_de_cotas_ativas_contempladas_no_mês;Quantidade_de_cotas_excluídas;Quantidade_de_cotas_ativas_quitadas;Quantidade_de_cotas_ativas_com_crédito_pendente_de_utilização
REMAZA ADM CONS LTDA                                        ;62354055;202506;1538;1;181;264951,98;3;23,28504;245;330;26;5;4;2043;77;50
REMAZA ADM CONS LTDA                                        ;62354055;202506;1542;1;164;521676,47;3;20,49705;251;499;31;10;3;2449;85;53
REMAZA ADM CONS LTDA                                        ;62354055;202506;1545;1;155;241200,51;3;21,04547;243;300;13;14;1;1891;36;46
REMAZA ADM CONS LTDA                                        ;62354055;202506;1701;1;148;236797,87;3;21,86562;259;805;36;36;4;4848;75;106
REMAZA ADM CONS LTDA                                        ;62354055;202506;1702;1;144;606204,64;3;20,08296;247;343;21;14;2;1623;40;42
REMAZA ADM CONS LTDA                                        ;62354055;202506;1706;1;127;456759,12;3;16,79639;248;384;13;11;3;1216;36;31
REMAZA ADM CONS LTDA                                        ;62354055;202506;1707;1;119;197166,61;3;17,59185;255;535;13;34;4;2242;26;68
REMAZA ADM CONS LTDA                                        ;62354055;202506;1710;1;110;448015,62;3;16,92764;246;361;9;21;3;1306;16;35
REMAZA ADM CONS LTDA                                        ;62354055;202506;1713;1;99;216358,64;3;17,88015;253;469;11;30;1;1591;3;47
REMAZA ADM CONS LTDA                                        ;62354055;202506;1714;1;98;504918,66;3;17,06865;245;397;12;36;2;1359;11;32
REMAZA ADM CONS LTDA                                        ;62354055;202506;1717;1;91;486761,25;3;16,82058;244;364;12;18;1;1204;8;37
REMAZA ADM CONS LTDA                                        ;62354055;202506;1719;1;82;478354,37;3;18,70016;248;657;13;39;4;2112;12;54
REMAZA ADM CONS LTDA                                        ;62354055;202506;1720;1;79;196944,53;3;20,90656;244;795;21;96;3;3135;12;64
KSK ADM CONS LTDA.                                          ;62798475;202506;00700;1;57;179163,86;3;23,66960;220;639;84;226;2;6081;5;37
KSK ADM CONS LTDA.                                          ;62798475;202506;00701;1;54;194568,18;3;24,41640;220;516;66;309;4;5123;8;26
KSK ADM CONS LTDA.                                          ;62798475;202506;00702;1;49;286285,26;3;24,66630;220;653;45;252;3;3992;2;11
KSK ADM CONS LTDA.                                          ;62798475;202506;00703;1;49;260454,77;3;24,76140;220;395;26;480;1;2803;1;8
KSK ADM CONS LTDA.                                          ;62798475;202506;00704;1;34;342183,08;3;24,79620;220;857;46;1017;10;4587;0;43
KSK ADM CONS LTDA.                                          ;62798475;202506;00706;1;13;354303,61;3;24,87630;220;1208;4;1423;2;469;0;12
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;06001;1;156;413699,81;3;21,41814;160;272;14;0;0;1835;221;18
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;06600;1;33;310676,61;99;24,64540;210;3105;39;523;11;3963;19;237
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;06601;1;8;338505,75;99;24,68340;210;1872;2;397;11;268;21;66
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;06650;1;12;144721,40;99;24,73804;210;2810;5;905;13;991;26;120
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;09900;1;93;339875,68;99;19,98588;180;588;78;42;3;2422;89;92
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;09901;1;76;398065,14;99;19,42936;180;397;37;19;4;1915;70;55
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;09960;1;71;110739,67;3;19,47053;180;413;34;45;4;2375;62;87
CANOPUS ADM CONSÓRCIOS                                      ;68318773;202506;09961;1;65;110834,75;99;19,98159;180;294;24;35;3;2206;49;64
BAMAQ ADM CONS LTDA                                         ;71045363;202506;04010;1;77;198530,87;99;18,99980;240;2870;23;603;6;4394;18;145
BREITKOPF ADM CONS LTDA                                     ;73235962;202506;05002;1;40;158965,01;3;23,35530;240;789;12;56;2;745;0;23
BREITKOPF ADM CONS LTDA                                     ;73235962;202506;05003;1;14;251756,08;3;23,07530;220;564;0;67;2;65;0;13
HS ADM CONS LTDA                                            ;73516106;202506;1029;1;153;382629,02;3;21,73642;180;872;35;3;9;1272;454;113
HS ADM CONS LTDA                                            ;73516106;202506;1030;1;148;102740,19;3;20,97083;150;694;25;1;0;1073;528;43
HS ADM CONS LTDA                                            ;73516106;202506;1031;1;146;345869,41;3;21,58735;180;899;57;3;10;1137;404;140
HS ADM CONS LTDA                                            ;73516106;202506;1032;1;140;235581,60;3;21,77403;180;807;57;7;10;1260;256;122
HS ADM CONS LTDA                                            ;73516106;202506;1033;1;135;321620,84;3;21,77551;180;827;42;13;10;1283;259;132
HS ADM CONS LTDA                                            ;73516106;202506;1034;1;130;150625,98;3;21,96019;180;762;47;20;6;1356;220;112
HS ADM CONS LTDA                                            ;73516106;202506;1035;1;127;171468,54;3;21,90992;180;832;38;7;8;1392;189;136
HS ADM CONS LTDA                                            ;73516106;202506;1036;1;124;266306,73;3;21,97346;180;776;41;12;11;1086;173;112
HS ADM CONS LTDA                                            ;73516106;202506;1037;1;121;170109,61;3;21,95652;180;709;40;10;6;1354;162;107
HS ADM CONS LTDA                                            ;73516106;202506;1038;1;118;280208,45;3;21,93325;180;768;48;8;6;1023;114;130
HS ADM CONS LTDA                                            ;73516106;202506;1039;1;117;138266,39;3;21,98632;180;739;53;12;9;1427;108;129
HS ADM CONS LTDA                                            ;73516106;202506;1040;1;113;147724,91;3;21,98573;180;719;36;16;5;1360;101;101
HS ADM CONS LTDA                                            ;73516106;202506;1041;1;110;364392,48;3;22,00000;180;710;43;10;5;1103;79;102
HS ADM CONS LTDA                                            ;73516106;202506;1042;1;110;184490,98;3;22,00000;180;715;43;10;5;1253;95;89
HS ADM CONS LTDA                                            ;73516106;202506;1043;1;107;143717,24;3;22,00000;180;638;29;10;7;1280;60;91
HS ADM CONS LTDA                                            ;73516106;202506;1044;1;104;143808,53;3;21,95646;180;706;41;11;6;1320;77;101
HS ADM CONS LTDA                                            ;73516106;202506;1045;1;103;344782,62;3;22,00000;180;718;38;16;7;1055;52;97
HS ADM CONS LTDA                                            ;73516106;202506;1046;1;101;157664,03;3;22,00000;180;676;39;11;5;1321;57;82
HS ADM CONS LTDA                                            ;73516106;202506;1047;1;98;157835,80;3;21,98462;180;671;35;9;8;1249;43;85
HS ADM CONS LTDA                                            ;73516106;202506;1048;1;97;361104,02;3;22,00000;180;686;27;16;3;1023;39;89
HS ADM CONS LTDA                                            ;73516106;202506;1049;1;96;134763,13;3;21,69928;180;657;25;13;7;1261;40;81
HS ADM CONS LTDA                                            ;73516106;202506;1050;1;95;698441,02;3;21,84608;200;992;52;28;5;1810;22;132
HS ADM CONS LTDA                                            ;73516106;202506;1051;1;94;124677,13;3;21,82654;180;699;41;21;5;1206;41;105
HS ADM CONS LTDA                                            ;73516106;202506;1052;1;93;241307,81;3;21,62534;180;690;35;9;7;971;39;77
HS ADM CONS LTDA                                            ;73516106;202506;1053;1;92;124942,82;3;21,86944;180;631;26;17;3;1152;19;88
HS ADM CONS LTDA                                            ;73516106;202506;1054;1;87;123327,35;3;22,00000;180;514;34;19;3;1137;19;57
HS ADM CONS LTDA                                            ;73516106;202506;1055;1;87;163031,43;3;21,89600;180;576;35;16;2;1134;20;75
HS ADM CONS LTDA                                            ;73516106;202506;1056;1;87;255889,56;3;21,76480;180;563;28;17;3;910;19;73
HS ADM CONS LTDA                                            ;73516106;202506;1057;1;83;117150,74;3;21,96284;180;554;25;13;4;1096;15;64
HS ADM CONS LTDA                                            ;73516106;202506;1058;1;83;155565,38;3;21,92492;180;544;27;15;3;1043;14;64
HS ADM CONS LTDA                                            ;73516106;202506;1059;1;82;234661,13;3;21,86201;180;523;28;7;4;902;14;62
HS ADM CONS LTDA                                            ;73516106;202506;1060;1;79;112972,87;3;21,86590;180;488;22;12;2;1023;13;44
HS ADM CONS LTDA                                            ;73516106;202506;1061;1;79;147944,08;3;21,81307;180;570;26;12;2;1098;15;62
HS ADM CONS LTDA                                            ;73516106;202506;1062;1;77;671508,21;3;21,93096;200;904;33;19;5;1582;12;88
HS ADM CONS LTDA                                            ;73516106;202506;1063;1;76;333950,75;3;21,48075;180;899;41;21;4;1463;20;99
HS ADM CONS LTDA                                            ;73516106;202506;1064;1;75;239314,97;3;21,51135;180;609;45;7;3;1020;8;61
HS ADM CONS LTDA                                            ;73516106;202506;1065;1;75;119505,14;3;21,85966;180;469;24;21;2;1040;0;46
HS ADM CONS LTDA                                            ;73516106;202506;1066;1;75;155863,61;3;21,93098;180;582;27;14;3;1018;4;57
HS ADM CONS LTDA                                            ;73516106;202506;1067;1;71;149312,56;3;21,96271;180;561;18;11;2;1060;6;61
HS ADM CONS LTDA                                            ;73516106;202506;1068;1;71;113709,84;3;22,00000;180;488;24;11;2;1060;4;47
HS ADM CONS LTDA                                            ;73516106;202506;1069;1;68;123013,58;3;21,97203;180;1106;34;40;5;2023;10;108
HS ADM CONS LTDA                                            ;73516106;202506;1070;1;68;182677,29;3;21,95450;180;900;41;26;6;1967;12;82
HS ADM CONS LTDA                                            ;73516106;202506;1071;1;68;302858,11;3;21,92918;180;869;38;25;5;1713;13;78
HS ADM CONS LTDA                                            ;73516106;202506;1072;1;65;125749,48;3;21,94143;180;867;42;30;5;2124;16;84
HS ADM CONS LTDA                                            ;73516106;202506;1073;1;63;129442,46;3;21,97760;180;898;42;42;7;2024;17;84
HS ADM CONS LTDA                                            ;73516106;202506;1074;1;61;133300,72;3;21,96890;180;988;45;28;5;1809;4;90
HS ADM CONS LTDA                                            ;73516106;202506;1075;1;61;487811,93;3;22,00000;200;983;36;23;4;1718;1;87
HS ADM CONS LTDA                                            ;73516106;202506;1076;1;60;216195,78;3;21,92143;180;1051;34;35;7;1745;8;100
HS ADM CONS LTDA                                            ;73516106;202506;1077;1;60;122324,31;3;21,97787;180;924;39;31;5;1880;2;83
HS ADM CONS LTDA                                            ;73516106;202506;1078;1;58;112735,07;3;21,99324;180;963;23;34;4;1817;3;79
HS ADM CONS LTDA                                            ;73516106;202506;1079;1;58;194489,32;3;21,94123;180;1067;31;25;5;1664;8;96
HS ADM CONS LTDA                                            ;73516106;202506;1080;1;53;450745,89;3;21,98993;200;1032;24;36;3;1655;0;79
HS ADM CONS LTDA                                            ;73516106;202506;1081;1;57;113619,08;3;21,98904;180;946;33;25;4;1908;3;78
HS ADM CONS LTDA                                            ;73516106;202506;1082;1;56;114263,23;3;21,98871;180;912;27;35;4;1873;11;82
HS ADM CONS LTDA                                            ;73516106;202506;1083;1;56;199409,83;3;21,93636;180;962;42;33;3;1790;9;87
HS ADM CONS LTDA                                            ;73516106;202506;1084;1;55;114293,55;3;21,98849;180;885;41;30;4;1905;8;78
HS ADM CONS LTDA                                            ;73516106;202506;1085;1;54;218515,08;3;21,98934;180;971;25;36;5;1891;5;75
HS ADM CONS LTDA                                            ;73516106;202506;1086;1;54;123640,31;3;21,98902;180;944;34;24;4;1868;3;67
HS ADM CONS LTDA                                            ;73516106;202506;1087;1;52;206667,20;3;21,95861;180;999;29;35;5;1759;6;75
HS ADM CONS LTDA                                            ;73516106;202506;1088;1;52;113565,37;3;21,98920;180;947;33;39;4;1874;3;81
HS ADM CONS LTDA                                            ;73516106;202506;1089;1;51;114431,04;3;22,00000;180;993;36;34;5;1743;5;81
HS ADM CONS LTDA                                            ;73516106;202506;1090;1;51;168832,02;3;21,97730;180;905;30;34;4;1459;8;70
HS ADM CONS LTDA                                            ;73516106;202506;1091;1;50;263084,98;3;22,00000;180;881;22;28;4;1502;2;77
HS ADM CONS LTDA                                            ;73516106;202506;1092;1;49;545263,80;3;21,98865;200;924;23;22;3;1364;2;60
HS ADM CONS LTDA                                            ;73516106;202506;1093;1;49;113558,69;3;22,00000;180;993;32;32;3;1751;7;84
HS ADM CONS LTDA                                            ;73516106;202506;1094;1;48;105077,70;3;22,00000;180;1064;25;35;5;1790;2;76
HS ADM CONS LTDA                                            ;73516106;202506;1095;1;47;154075,90;3;22,00000;180;972;29;28;5;1536;4;77
HS ADM CONS LTDA                                            ;73516106;202506;1096;1;47;106203,95;3;22,00000;180;1036;28;41;4;1751;5;76
HS ADM CONS LTDA                                            ;73516106;202506;1097;1;45;236782,79;4;22,00000;180;987;24;35;4;1547;0;74
HS ADM CONS LTDA                                            ;73516106;202506;1098;1;46;106486,21;4;22,00000;180;1092;16;44;4;1799;2;75
HS ADM CONS LTDA                                            ;73516106;202506;1099;1;45;155611,96;4;22,00000;180;980;20;32;4;1469;2;66
HS ADM CONS LTDA                                            ;73516106;202506;1100;1;44;568276,83;4;22,00000;200;994;9;45;3;1493;0;64
HS ADM CONS LTDA                                            ;73516106;202506;1101;1;44;331393,75;4;21,99246;200;1198;26;38;5;1644;1;80
HS ADM CONS LTDA                                            ;73516106;202506;1102;1;44;104664,21;4;22,00000;180;1127;27;44;7;1821;2;86
HS ADM CONS LTDA                                            ;73516106;202506;1103;1;42;104474,66;4;22,00000;180;1099;20;40;4;1732;1;78
HS ADM CONS LTDA                                            ;73516106;202506;1104;1;41;103423,35;4;22,00000;180;1114;34;50;4;1670;0;75
HS ADM CONS LTDA                                            ;73516106;202506;1105;1;40;156197,85;4;22,00000;180;1024;22;33;4;1494;1;76
HS ADM CONS LTDA                                            ;73516106;202506;1106;1;39;697228,66;4;21,99923;220;2772;25;116;7;2594;1;125
HS ADM CONS LTDA                                            ;73516106;202506;1107;1;40;105888,44;4;22,00000;180;1126;34;48;5;1603;1;83
HS ADM CONS LTDA                                            ;73516106;202506;1108;1;38;320107,38;4;22,00000;200;1375;20;59;5;1604;0;70
HS ADM CONS LTDA                                            ;73516106;202506;1109;1;38;103434,10;4;22,00000;180;1048;25;51;5;1565;1;75
HS ADM CONS LTDA                                            ;73516106;202506;1110;1;38;103308,53;4;22,00000;180;1102;20;52;5;1601;1;69
HS ADM CONS LTDA                                            ;73516106;202506;1111;1;37;226741,68;4;21,99607;180;1148;16;44;5;1421;0;69
HS ADM CONS LTDA                                            ;73516106;202506;1112;1;37;153449,05;4;22,00000;180;1093;23;60;4;1543;0;72
HS ADM CONS LTDA                                            ;73516106;202506;1113;1;36;97492,55;4;22,00000;180;1396;15;69;7;1630;2;86
HS ADM CONS LTDA                                            ;73516106;202506;1114;1;34;656668,02;3;22,00000;220;2840;15;94;8;2383;0;114
HS ADM CONS LTDA                                            ;73516106;202506;1115;1;34;307766,52;3;22,00000;200;1557;16;52;6;1500;0;74
HS ADM CONS LTDA                                            ;73516106;202506;1116;1;34;100258,94;3;22,00000;180;1504;13;50;7;1710;1;100
HS ADM CONS LTDA                                            ;73516106;202506;1117;1;33;100281,94;3;22,00000;180;1492;18;66;7;1603;0;89
HS ADM CONS LTDA                                            ;73516106;202506;1118;1;33;149018,41;3;22,00000;180;1295;11;39;6;1414;0;77
HS ADM CONS LTDA                                            ;73516106;202506;1119;1;31;101818,20;3;22,00000;180;1465;16;61;6;1560;0;97
HS ADM CONS LTDA                                            ;73516106;202506;1120;1;30;101161,94;3;21,99419;180;1477;15;63;7;1523;0;87
HS ADM CONS LTDA                                            ;73516106;202506;1121;1;28;662573,18;3;21,99631;220;2350;14;140;8;1902;0;93
HS ADM CONS LTDA                                            ;73516106;202506;1122;1;28;224121,67;3;21,99141;180;1199;13;68;5;1281;1;72
