#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;DF;19;1;16;18;48;1;0;1;1
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;DF;6;0;10;2;7;0;0;0;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;ES;986;361;4016;1104;11162;41;23;197;735
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;ES;116;18;325;21;303;10;4;2;58
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;ES;2067;360;4437;1584;5823;116;41;358;852
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;ES;299;52;671;208;1141;26;8;44;91
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;ES;54;12;52;49;66;5;3;17;13
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;GO;595;131;2312;439;6099;36;6;60;515
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;GO;341;112;421;133;294;16;8;9;94
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;GO;1603;124;2517;886;4010;114;10;208;562
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;GO;117;8;123;54;250;6;2;10;22
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;GO;65;12;47;46;74;5;2;14;9
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;MA;42;18;286;101;1058;3;2;21;86
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;MA;27;26;59;15;59;3;2;0;6
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;MA;135;18;380;104;400;16;4;15;120
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;MA;8;2;16;11;53;1;0;3;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;MA;1;0;3;2;4;0;0;1;1
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;MG;2260;588;9209;2041;22286;123;30;209;2059
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;MG;171;46;462;98;432;19;3;4;144
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;MG;3988;465;7849;2454;10442;345;55;615;1805
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;MG;543;88;936;410;1520;57;9;73;109
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;MG;95;25;107;83;104;19;6;25;27
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;MS;198;64;1036;164;2034;17;1;14;210
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;MS;125;64;272;102;212;10;7;5;32
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;MS;557;87;1201;394;1439;38;7;94;285
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;MS;66;5;60;21;98;3;2;5;8
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;MS;32;3;27;16;25;9;1;4;5
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;MT;463;120;2009;320;3593;29;9;45;532
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;MT;592;237;643;196;259;38;19;14;78
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;MT;681;124;1534;528;2073;64;11;120;307
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;MT;55;10;113;24;192;3;1;4;15
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;MT;16;6;52;17;35;7;1;4;23
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;PA;68;30;818;307;3084;8;3;35;305
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;PA;34;13;137;35;174;2;3;3;24
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;PA;215;39;715;317;1122;19;6;74;212
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;PA;22;5;40;29;187;3;1;7;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;PA;14;3;19;16;26;5;0;3;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;PB;932;179;2367;303;3868;53;6;25;409
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;PB;34;0;70;7;76;4;0;0;9
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;PB;2726;195;2384;817;3048;176;18;178;527
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;PB;255;24;165;88;468;29;3;18;40
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;PB;18;2;17;15;21;3;1;5;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;PE;708;136;2866;412;5022;37;4;41;579
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;PE;38;5;82;3;86;7;2;0;30
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;PE;2439;217;3224;1127;4508;175;24;304;739
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;PE;145;16;185;84;405;20;2;19;45
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;PE;19;4;11;16;14;0;1;5;4
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;PI;49;14;237;78;778;4;0;12;74
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;PI;11;2;37;4;20;3;0;0;13
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;PI;133;14;276;84;409;4;2;17;93
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;PI;30;1;6;5;29;4;0;0;1
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;PI;3;0;2;4;7;0;0;1;0
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;PR;3750;593;10167;732;12589;201;36;105;1851
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;PR;430;125;1252;98;585;63;5;7;196
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;PR;4129;362;8477;1164;5848;490;39;281;1325
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;PR;786;130;1764;220;1386;133;20;35;210
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;PR;728;168;843;265;312;126;18;88;146
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;RJ;717;148;2787;586;6651;52;12;98;609
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;RJ;30;4;105;9;92;5;0;1;21
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;RJ;686;138;1893;679;2321;64;16;153;552
202506;58113812;EMBRACON ADM CONS S.A.                                      ;4;RJ;133;25;273;124;413;20;4;19;22
202506;58113812;EMBRACON ADM CONS S.A.                                      ;6;RJ;13;3;21;17;28;2;1;1;5
202506;58113812;EMBRACON ADM CONS S.A.                                      ;1;RN;363;76;1300;278;3637;25;7;27;280
202506;58113812;EMBRACON ADM CONS S.A.                                      ;2;RN;15;3;17;3;36;2;0;0;3
202506;58113812;EMBRACON ADM CONS S.A.                                      ;3;RN;1226;98;1356;575;2029;77;14;128;359
